Nanotransistors	20000000
Navitas	2525000
Navy Scan Acquisition Array	600000
Navy Scan Pinpointing Array	600000
Navy Scan Rangefinding Array	600000
Nemesis	50000000000
Neo Mercurite	10000000
Nereus	3100000
Nergal	50000000000
Networked Sensor Array	60000000
Neutron Blaster Cannon I	12000000
Neutron Blaster Cannon II	10000000000
Nidhoggur	1150000000
Nighthawk	50000000000
Ninazu	1000000000
Nitrogen Fuel Block	10000000
Noctis	390000000
Nocxium Prospecting Array 1	350000000
Nocxium Prospecting Array 2	575000000
Nocxium Prospecting Array 3	1000000000
Noir. Modified Entosis Link	200000000
Nomad	1850000000
Nonlinear Metamaterials	20000000
Nova Auto-Targeting Cruise Missile I	2500000
Nova Auto-Targeting Heavy Missile I	700000
Nova Auto-Targeting Light Missile I	140000
Nova Fury Cruise Missile	10000000000
Nova Fury Heavy Missile	10000000000
Nova Fury Light Missile	10000000000
Nova Fury XL Cruise Missile	70000000
Nova Heavy Assault Missile	600000
Nova Javelin Heavy Assault Missile	10000000000
Nova Javelin Rocket	10000000000
Nova Javelin Torpedo	10000000000
Nova Javelin XL Torpedo	70000000
Nova Precision Cruise Missile	10000000000
Nova Precision Heavy Missile	10000000000
Nova Precision Light Missile	10000000000
Nova Precision XL Cruise Missile	70000000
Nova Rage Heavy Assault Missile	10000000000
Nova Rage Rocket	10000000000
Nova Rage Torpedo	10000000000
Nova Rage XL Torpedo	70000000
Nova Torpedo	10000000
Nova XL Cruise Missile	70000000
Nova XL Torpedo	70000000
Nuclear L	300000
Nuclear M	120000
Nuclear S	30000
Nuclear XL	3000000
Null L	10000000000
Null M	10000000000
Null S	10000000000
Null XL	6000000
Obelisk	1950000000
Occator	50000000000
Occult L	10000000000
Occult M	10000000000
Occult S	10000000000
Ogre II	20000000000
Ogre SD-900	7000000
Omen	82750000
Omnidirectional Tracking Enhancer I	144000
Omnidirectional Tracking Enhancer II	144000
Omnidirectional Tracking Link I	99000
Oneiros	50000000000
Optimal Range Disruption Script	1500000
Optimal Range Script	1500000
Oracle	625000000
Orbital Skyhook	5500000000
Orca	900000000
Osprey Navy Issue	28750000
Overdrive Injector System I	249980
Overdrive Injector System II	10000000000
Pacifier	1600000
Paladin	1800000000
Pandemic SPHERE Modified Entosis Link	200000000
Passive Targeter I	250000
Passive Targeter II	9999999
Personal Hangar Array	300000000
Perun Heavy Mutadaptive Remote Armor Repairer	124700
Phased Plasma L	800000
Phased Plasma M	325000
Phased Plasma XL	8000000
Phenolic Composites	20000000
Phoenix	1950000000
Photon Scattering Array	50000000
Photonic Metamaterials	20000000
Pilgrim	50000000000
Plasma Stability Generator	750000000
Plasmonic Metamaterials	20000000
Platinum Technite	10000000
Plutonium Charge L	800000
Plutonium Charge M	325000
Plutonium Charge S	80000
Plutonium Charge XL	8000000
Polarized 200mm AutoCannon	9999999
Polarized 425mm AutoCannon	9999999
Polarized Heavy Neutron Blaster	9999999
Polarized Heavy Pulse Laser	9999999
Polarized Light Neutron Blaster	9999999
Polarized Mega Pulse Laser	9999999
Polarized Neutron Blaster Cannon	9999999
Polarized Rocket Launcher	9999999
Polarized Small Focused Pulse Laser	9999999
Polarized Torpedo Launcher	9999999
Polymer Reactor Array	50000000
Pontifex	4000000
Porpoise	600000000
Power Diagnostic System II	10000000000
Power Monitoring Division 1	600000000
Power Monitoring Division 2	1000000000
Power Monitoring Division 3	1200000000
PPD Fullerene Fibers	15000000
Praetor EV-900	6000000
Praetor I	6000000
Praetor II	20000000000
Praetor TD-900	6000000
Praxis	1800000000
Pressurized Oxidizers	20000000
Primae	9999999
Procurer	1400000000
Promethium Mercurite	10000000
Prometium	10000000
Prophecy	555000000
Prorator	50000000000
Prospect	2825000
Proton L	400000
Proton M	165000
Proton S	40000
Proton XL	4000000
Prototype Cloaking Device I	100000000
Prototype Hyperspatial Accelerator	249980
Prototype Jump Drive Economizer	249980
Prototype Precise Dual 1000mm Railgun	92050000
Prototype Precise Hexa 2500mm Repeating Cannon	65300000
Prototype Precise Quad 3500mm Siege Artillery	74400000
Prototype Precise Quad 800mm Repeating Cannon	68000000
Providence	1900000000
Prowler	50000000000
Pulse Activated Nexus Invulnerability Core	200000000
Purifier	50000000000
Purloined Sansha Data Analyzer	332640
Pyerite Prospecting Array 1	350000000
Pyerite Prospecting Array 2	575000000
Pyerite Prospecting Array 3	1000000000
Quad 3500mm Siege Artillery I	37692954
Quad 3500mm Siege Artillery II	37692954
Quad 800mm Repeating Cannon I	34000000
Quad 800mm Repeating Cannon II	32694870
Quad Light Beam Laser I	185280
Quad Light Beam Laser II	10000000000
Quad Mega Pulse Laser I	45000000
Quad Mega Pulse Laser II	43006260
Quake L	10000000000
Quake M	10000000000
Quake S	10000000000
Quake XL	6000000
R.A.M.- Ammunition Tech	364560
R.A.M.- Armor/Hull Tech	364560
R.A.M.- Electronics	282640
R.A.M.- Energy Tech	282640
R.A.M.- Robotics	282640
R.A.M.- Shield Tech	282640
R.A.M.- Weapon Tech	282640
R.Db - Boundless Creations	586240
R.Db - Carthum Conglomerate	586240
R.Db - Core Complexion	586240
R.Db - CreoDron	586240
R.Db - Duvolle Labs	586240
R.Db - Ishukone	586240
R.Db - Kaalakiota	586240
R.Db - Khanid Innovation	586240
R.Db - Lai Dai	586240
R.Db - Roden Shipyards	586240
R.Db - Thukker Mix	586240
R.Db - Viziam	586240
Radar ECM I	200000
Radar ECM II	10000000000
Radio L	3000000
Radio M	300000
Radio S	30000
Radio XL	30000000
Ragnarok	67500000000
Rapid Deployment Charge	10000000
Rapid Equipment Assembly Array	50000000
Rapid Heavy Missile Launcher I	749970
Rapid Light Missile Launcher I	90000
Rapid Light Missile Launcher II	10000000000
Rapid Repair Charge	10000000
Rapid Torpedo Launcher I	48370000
Rapid Torpedo Launcher II	54371388
Rapier	50000000000
Raptor	50000000000
Rare Moon Mining Crystal Type A I	7617600
Rare Moon Mining Crystal Type A II	10000000000
Rare Moon Mining Crystal Type B I	9522000
Rare Moon Mining Crystal Type B II	12500000000
Rare Moon Mining Crystal Type C I	11426400
Rare Moon Mining Crystal Type C II	15000000000
Raven	1135000000
Reaction-Orienting Neurolink Stabilizer	10000000
Reactor Control Unit I	99200
Reactor Control Unit II	10000000000
Regulated Compact Ion Siege Blaster	72280000
Regulated Compact Triple Neutron Blaster Cannon	76800000
Reinforced Bulkheads I	125000
Reinforced Bulkheads II	9999999
Relic Analyzer II	332640
Remote Sensor Booster I	399680
Remote Sensor Dampener I	499980
Remote Sensor Dampener II	10000000000
Remote Tracking Computer I	299940
Remote Tracking Computer II	10000000000
Reprocessing Array	50000000
Republic Fleet Dromi	200473400
Republic Fleet Einherji	200473400
Republic Fleet Gram	200473400
Republic Fleet Heavy Assault Missile Launcher	300000
Retribution	50000000000
Retriever	1700000000
Revelation	2000000000
Rhea	2000000000
Rifter	2800000
Rocket Launcher I	30000
Rocket Launcher II	10000000000
Rokh	1650000000
Rolled Tungsten Alloy	10000000
Rook	50000000000
Rorqual	3000000000
Rupture	83000000
Sabre	50000000000
Sacrilege	50000000000
Salvage Drone II	20000000000
Salvager II	332640
Sansha Juggernaut Torpedo	9000000
Sansha Wrath Cruise Missile	3000000
Satyr I	213949920
Satyr II	213949920
Scan Acquisition Array I	600000
Scan Acquisition Array II	600000
Scan Pinpointing Array I	600000
Scan Pinpointing Array II	600000
Scan Rangefinding Array I	600000
Scan Rangefinding Array II	600000
Scan Resolution Dampening Script	1500000
Scan Resolution Script	1500000
Scandium Metallofullerene	15000000
SCARAB Breacher Pod M	100000000
SCARAB Breacher Pod S	100000000
Scarab I	300000000
Scarab II	300000000
Scimitar	50000000000
Scorch Bomb	200000000
Scorch L	10000000000
Scorch M	10000000000
Scorch S	10000000000
Scorch XL	15000000
Scorpion	1075000000
Scorpion Navy Issue	712500000
Scourge Auto-Targeting Cruise Missile I	3000000
Scourge Auto-Targeting Heavy Missile I	750000
Scourge Auto-Targeting Light Missile I	150000
Scourge Fury Cruise Missile	10000000000
Scourge Fury Heavy Missile	10000000000
Scourge Fury Light Missile	10000000000
Scourge Fury XL Cruise Missile	80000000
Scourge Javelin Heavy Assault Missile	10000000000
Scourge Javelin Rocket	10000000000
Scourge Javelin Torpedo	10000000000
Scourge Javelin XL Torpedo	80000000
Scourge Precision Cruise Missile	10000000000
Scourge Precision Heavy Missile	10000000000
Scourge Precision Light Missile	10000000000
Scourge Precision XL Cruise Missile	80000000
Scourge Rage Heavy Assault Missile	10000000000
Scourge Rage Rocket	10000000000
Scourge Rage Torpedo	10000000000
Scourge Rage XL Torpedo	80000000
Scourge Torpedo	9000000
Scourge XL Cruise Missile	80000000
Scourge XL Torpedo	80000000
Scout Scoped Dual 1000mm Railgun	92050000
Scout Scoped Hexa 2500mm Repeating Cannon	65300000
Scout Scoped Quad 3500mm Siege Artillery	74400000
Scout Scoped Quad 800mm Repeating Cannon	68000000
Scythe	80000000
Scythe Fleet Issue	28775000
Sense-Heuristic Neurolink Enhancer	10000000
Sensor Booster II	10000000000
Sensor Dampening Battery	50000000
Sensor Dampening Burst Projector	51000000
Sensor Optimization Charge	10000000
Sentient Fighter Support Unit	55000000
Sentinel	1500000
Shadow	300000000
Shadow Serpentis 10000MN Afterburner	50000000
Shadow Serpentis 50000MN Microwarpdrive	60000000
Shadow Serpentis Dual 1000mm Railgun	46052412
Shadow Serpentis Heavy Warp Disruptor	394240
Shadow Serpentis Heavy Warp Scrambler	394240
Shadow Serpentis Ion Siege Blaster	36286548
Shadow Serpentis Triple Neutron Blaster Cannon	36286548
Shield Boost Amplifier I	3500000
Shield Boost Amplifier II	10000000000
Shield Command Burst I	2000000
Shield Command Burst II	2000000
Shield EM Resistance Script	5000000
Shield Explosive Resistance Script	5000000
Shield Extension Charge	10000000
Shield Flux Coil I	41600
Shield Flux Coil II	9999999
Shield Harmonizing Charge	10000000
Shield Kinetic Resistance Script	5000000
Shield Power Relay I	97440
Shield Power Relay II	9999999
Shield Recharger I	87360
Shield Recharger II	10000000000
Shield Thermal Resistance Script	5000000
Ship Maintenance Array	100000000
Ship Scanner I	19840
Ship Scanner II	9999999
Shrapnel Bomb	200000000
Siege Module I	522349680
Siege Module II	522349680
Sigil	4977500
Signal Amplifier I	118400
Signal Amplifier II	10000000000
Signal Distortion Amplifier I	249600
Signal Distortion Amplifier II	10000000000
Signature Radius Suppressor I	296960
Silicon Diborite	10000000
Silo	50000000
Simple Asteroid Mining Crystal Type A I	2000000
Simple Asteroid Mining Crystal Type A II	10000000000
Simple Asteroid Mining Crystal Type B II	12500000000
Simple Asteroid Mining Crystal Type C II	15000000000
Simple Reactor Array	50000000
Siren I	300000000
Siren II	300000000
Sisters Capital Emergency Hull Energizer	50000
Skiff	50000000000
Skirmish Command Burst I	2000000
Skirmish Command Burst II	2000000
SlamBolt Condenser Pack L	40000
SlamBolt Condenser Pack M	40000
SlamBolt Condenser Pack S	40000
Slasher	2100000
Sleipnir	50000000000
Small Algid Energy Administrations Unit I	125000
Small Algid Energy Administrations Unit II	125000
Small Algid Hybrid Administrations Unit I	125000
Small Algid Hybrid Administrations Unit II	125000
Small Ancillary Armor Repairer	200000
Small Ancillary Current Router I	125000
Small Ancillary Current Router II	125000
Small Ancillary Remote Armor Repairer	75000
Small Ancillary Remote Shield Booster	75000
Small Ancillary Shield Booster	1458560
Small Armor Repairer I	200000
Small Armor Repairer II	10000000000
Small Auxiliary Nano Pump II	125000
Small Auxiliary Thrusters I	125000
Small Auxiliary Thrusters II	125000
Small Bay Loading Accelerator I	125000
Small Bay Loading Accelerator II	125000
Small Breacher Pod Launcher	60000
Small Cap Battery I	100000
Small Cap Battery II	10000000000
Small Capacitor Booster I	112500
Small Capacitor Booster II	10000000000
Small Capacitor Control Circuit I	125000
Small Capacitor Control Circuit II	125000
Small Cargohold Optimization II	125000
Small Command Processor I	125000
Small Compact Vorton Projector	120000
Small Consortium Vorton Projector	120000
Small Core Defense Capacitor Safeguard I	125000
Small Core Defense Capacitor Safeguard II	125000
Small Core Defense Charge Economizer I	125000
Small Core Defense Charge Economizer II	125000
Small Core Defense Field Extender I	125000
Small Core Defense Field Extender II	125000
Small Core Defense Field Purger I	125000
Small Core Defense Field Purger II	125000
Small Core Defense Operational Solidifier I	125000
Small Core Defense Operational Solidifier II	125000
Small Drone Control Range Augmentor I	125000
Small Drone Control Range Augmentor II	125000
Small Drone Durability Enhancer I	125000
Small Drone Durability Enhancer II	125000
Small Drone Mining Augmentor I	125000
Small Drone Mining Augmentor II	125000
Small Drone Repair Augmentor I	125000
Small Drone Repair Augmentor II	125000
Small Drone Scope Chip I	125000
Small Drone Scope Chip II	125000
Small Drone Speed Augmentor I	125000
Small Drone Speed Augmentor II	125000
Small Dynamic Fuel Valve I	125000
Small Dynamic Fuel Valve II	125000
Small Egress Port Maximizer I	125000
Small Egress Port Maximizer II	125000
Small EM Armor Reinforcer I	125000
Small EM Armor Reinforcer II	125000
Small EM Shield Reinforcer I	125000
Small EM Shield Reinforcer II	125000
Small Emission Scope Sharpener I	125000
Small Emission Scope Sharpener II	125000
Small EMP Smartbomb I	650000
Small EMP Smartbomb II	10000000000
Small Energy Ambit Extension I	125000
Small Energy Ambit Extension II	125000
Small Energy Burst Aerator I	125000
Small Energy Burst Aerator II	125000
Small Energy Collision Accelerator I	125000
Small Energy Collision Accelerator II	125000
Small Energy Discharge Elutriation I	125000
Small Energy Discharge Elutriation II	125000
Small Energy Locus Coordinator I	125000
Small Energy Locus Coordinator II	125000
Small Energy Metastasis Adjuster I	125000
Small Energy Metastasis Adjuster II	125000
Small Energy Neutralizer I	199680
Small Energy Neutralizer II	10000000000
Small Energy Nosferatu I	395040
Small Engine Thermal Shielding I	125000
Small Engine Thermal Shielding II	125000
Small Explosive Armor Reinforcer I	125000
Small Explosive Armor Reinforcer II	125000
Small Explosive Shield Reinforcer I	125000
Small Explosive Shield Reinforcer II	125000
Small Focused Beam Laser I	150000
Small Focused Beam Laser II	10000000000
Small Focused Pulse Laser I	120000
Small Focused Pulse Laser II	10000000000
Small Graviton Smartbomb I	550000
Small Graviton Smartbomb II	10000000000
Small Gravity Capacitor Upgrade I	125000
Small Gravity Capacitor Upgrade II	125000
Small Higgs Anchor I	125000
Small Hull Repairer I	499980
Small Hull Repairer II	9999999
Small Hybrid Ambit Extension I	125000
Small Hybrid Ambit Extension II	125000
Small Hybrid Burst Aerator I	125000
Small Hybrid Burst Aerator II	125000
Small Hybrid Collision Accelerator I	125000
Small Hybrid Collision Accelerator II	125000
Small Hybrid Discharge Elutriation I	125000
Small Hybrid Discharge Elutriation II	125000
Small Hybrid Locus Coordinator I	125000
Small Hybrid Locus Coordinator II	125000
Small Hybrid Metastasis Adjuster I	125000
Small Hybrid Metastasis Adjuster II	125000
Small Hydraulic Bay Thrusters I	125000
Small Hydraulic Bay Thrusters II	125000
Small Hyperspatial Velocity Optimizer I	125000
Small Hyperspatial Velocity Optimizer II	125000
Small Inverted Signal Field Projector I	125000
Small Inverted Signal Field Projector II	125000
Small Ionic Field Projector I	125000
Small Ionic Field Projector II	125000
Small Kinetic Armor Reinforcer I	125000
Small Kinetic Armor Reinforcer II	125000
Small Kinetic Shield Reinforcer I	125000
Small Kinetic Shield Reinforcer II	125000
Small Liquid Cooled Electronics I	125000
Small Liquid Cooled Electronics II	125000
Small Low Friction Nozzle Joints I	125000
Small Low Friction Nozzle Joints II	125000
Small Memetic Algorithm Bank I	125000
Small Memetic Algorithm Bank II	125000
Small Mobile 'Hybrid' Siphon Unit	100000000
Small Mobile 'Rote' Siphon Unit	120000000
Small Mobile Siphon Unit	100000000
Small Nanobot Accelerator II	125000
Small Particle Dispersion Augmentor I	125000
Small Particle Dispersion Augmentor II	125000
Small Particle Dispersion Projector I	125000
Small Particle Dispersion Projector II	125000
Small Plasma Smartbomb I	600000
Small Plasma Smartbomb II	10000000000
Small Polycarbon Engine Housing I	125000
Small Polycarbon Engine Housing II	125000
Small Powergrid Subroutine Maximizer I	125000
Small Powergrid Subroutine Maximizer II	125000
Small Processor Overclocking Unit I	125000
Small Processor Overclocking Unit II	125000
Small Projectile Ambit Extension I	125000
Small Projectile Ambit Extension II	125000
Small Projectile Burst Aerator I	125000
Small Projectile Burst Aerator II	125000
Small Projectile Collision Accelerator I	125000
Small Projectile Collision Accelerator II	125000
Small Projectile Locus Coordinator I	125000
Small Projectile Locus Coordinator II	125000
Small Projectile Metastasis Adjuster I	125000
Small Projectile Metastasis Adjuster II	125000
Small Proton Smartbomb I	500000
Small Proton Smartbomb II	10000000000
Small Remote Armor Repairer I	49960
Small Remote Capacitor Transmitter I	125000
Small Remote Capacitor Transmitter II	10000000000
Small Remote Hull Repairer I	1000000
Small Remote Hull Repairer II	1000000
Small Remote Repair Augmentor II	125000
Small Remote Shield Booster I	49960
Small Remote Shield Booster II	10000000000
Small Rocket Fuel Cache Partition I	125000
Small Rocket Fuel Cache Partition II	125000
Small Salvage Tackle I	125000
Small Salvage Tackle II	125000
Small Scoped Vorton Projector	120000
Small Semiconductor Memory Cell I	125000
Small Semiconductor Memory Cell II	125000
Small Sentry Damage Augmentor I	125000
Small Sentry Damage Augmentor II	125000
Small Shield Booster II	10000000000
Small Shield Extender I	49920
Small Shield Extender II	10000000000
Small Ship Assembly Array	50000000
Small Signal Disruption Amplifier I	125000
Small Signal Disruption Amplifier II	125000
Small Signal Focusing Kit I	125000
Small Signal Focusing Kit II	125000
Small Stasis Drone Augmentor I	125000
Small Stasis Drone Augmentor II	125000
Small Targeting System Subcontroller I	125000
Small Targeting System Subcontroller II	125000
Small Targeting Systems Stabilizer I	125000
Small Targeting Systems Stabilizer II	125000
Small Thermal Armor Reinforcer I	125000
Small Thermal Armor Reinforcer II	125000
Small Thermal Shield Reinforcer I	125000
Small Thermal Shield Reinforcer II	125000
Small Tracking Diagnostic Subroutines I	125000
Small Tracking Diagnostic Subroutines II	125000
Small Tractor Beam II	90000
Small Transverse Bulkhead I	125000
Small Transverse Bulkhead II	125000
Small Trimark Armor Pump I	125000
Small Trimark Armor Pump II	125000
Small Vorton Projector I	120000
Small Vorton Projector II	120000
Small Warhead Calefaction Catalyst I	125000
Small Warhead Calefaction Catalyst II	125000
Small Warhead Flare Catalyst I	125000
Small Warhead Flare Catalyst II	125000
Small Warhead Rigor Catalyst I	125000
Small Warhead Rigor Catalyst II	125000
Small Warp Core Optimizer I	125000
Small Warp Core Optimizer II	125000
Solerium	10000000
Sovereignty Hub	575000000
Spectre Fleet's Modified Entosis Link	200000000
Spike L	10000000000
Spike M	10000000000
Spike S	10000000000
Spike XL	8000000
Squall	100000000
Stabber	82000000
Standard Blue Pill Booster	10000000
Standard Crash Booster	10000000
Standard Drop Booster	10000000
Standard Exile Booster	10000000
Standard Frentix Booster	10000000
Standard L	1250000
Standard M	125000
Standard Mindflood Booster	10000000
Standard S	12500
Standard Sooth Sayer Booster	10000000
Standard X-Instinct Booster	10000000
Standard XL	12500000
Standup Ametat I	300000000
Standup Ametat II	300000000
Standup Antaeus I	300000000
Standup Antaeus II	300000000
Standup Anticapital Missile Launcher I	300000000
Standup Anticapital Missile Launcher II	300000000
Standup Arcing Vorton Projector I	10000000000
Standup Ballistic Control System I	60000000
Standup Ballistic Control System II	60000000
Standup Biochemical Reactor I	1000000000
Standup Cap Battery I	200000000
Standup Cap Battery II	200000000
Standup Capacitor Power Relay I	200000000
Standup Capacitor Power Relay II	60000000
Standup Capital Shipyard I	4000000000
Standup Cenobite I	300000000
Standup Cenobite II	300000000
Standup Cloning Center I	1600000000
Standup Co-Processor Array I	60000000
Standup Co-Processor Array II	60000000
Standup Composite Reactor I	1000000000
Standup Cruise Missile	8000000
Standup Cyclops I	300000000
Standup Cyclops II	300000000
Standup Dragonfly I	200000000
Standup Dragonfly II	200000000
Standup Dromi I	300000000
Standup Dromi II	300000000
Standup ECM Jammer Burst Projector	500000000
Standup Einherji I	200000000
Standup Einherji II	200000000
Standup Energy Neutralization Burst Projector	500000000
Standup Equite I	200000000
Standup Equite II	200000000
Standup Firbolg I	200000000
Standup Firbolg II	200000000
Standup Flak Round	5000000
Standup Focused Warp Disruptor I	200000000
Standup Focused Warp Disruptor II	200000000
Standup Focused Warp Scrambling Script	50000000
Standup Gram I	200000000
Standup Gram II	200000000
Standup Gravimetric ECM Script	1300000
Standup Guided Bomb Launcher I	1000000000
Standup Guided Bomb Launcher II	1000000000
Standup Gungnir I	300000000
Standup Gungnir II	300000000
Standup Heavy Energy Neutralizer I	500000000
Standup Heavy Energy Neutralizer II	500000000
Standup Heavy Guided Bomb	20000000
Standup Heavy Missile	8000000
Standup Hyasyoda Research Lab	1000000000
Standup Hybrid Reactor I	1000000000
Standup Invention Lab I	1000000000
Standup L-Set Advanced Component Manufacturing Efficiency I	500000000
Standup L-Set Advanced Component Manufacturing Efficiency II	500000000
Standup L-Set Advanced Large Ship Manufacturing Efficiency I	500000000
Standup L-Set Advanced Large Ship Manufacturing Efficiency II	500000000
Standup L-Set Advanced Medium Ship Manufacturing Efficiency I	500000000
Standup L-Set Advanced Medium Ship Manufacturing Efficiency II	500000000
Standup L-Set Advanced Small Ship Manufacturing Efficiency I	500000000
Standup L-Set Advanced Small Ship Manufacturing Efficiency II	500000000
Standup L-Set Ammunition Manufacturing Efficiency I	500000000
Standup L-Set Ammunition Manufacturing Efficiency II	500000000
Standup L-Set Basic Capital Component Manufacturing Efficiency I	500000000
Standup L-Set Basic Capital Component Manufacturing Efficiency II	500000000
Standup L-Set Basic Large Ship Manufacturing Efficiency I	500000000
Standup L-Set Basic Large Ship Manufacturing Efficiency II	500000000
Standup L-Set Basic Medium Ship Manufacturing Efficiency I	500000000
Standup L-Set Basic Medium Ship Manufacturing Efficiency II	500000000
Standup L-Set Basic Small Ship Manufacturing Efficiency I	500000000
Standup L-Set Basic Small Ship Manufacturing Efficiency II	500000000
Standup L-Set Blueprint Copy Optimization I	500000000
Standup L-Set Blueprint Copy Optimization II	500000000
Standup L-Set Bomb Aimer I	500000000
Standup L-Set Bomb Aimer II	500000000
Standup L-Set Capital Ship Manufacturing Efficiency I	500000000
Standup L-Set Capital Ship Manufacturing Efficiency II	500000000
Standup L-Set Drone and Fighter Manufacturing Efficiency I	500000000
Standup L-Set Drone and Fighter Manufacturing Efficiency II	500000000
Standup L-Set Energy Neutralizer Feedback Control I	500000000
Standup L-Set Energy Neutralizer Feedback Control II	500000000
Standup L-Set Equipment Manufacturing Efficiency I	500000000
Standup L-Set Equipment Manufacturing Efficiency II	500000000
Standup L-Set EW Command System I	500000000
Standup L-Set EW Command System II	500000000
Standup L-Set Invention Optimization I	500000000
Standup L-Set Invention Optimization II	500000000
Standup L-Set ME Research Optimization I	500000000
Standup L-Set ME Research Optimization II	500000000
Standup L-Set Missile Flight Processor I	500000000
Standup L-Set Missile Flight Processor II	500000000
Standup L-Set Moon Drilling Proficiency I	500000000
Standup L-Set Moon Drilling Proficiency II	500000000
Standup L-Set Point Defense Battery Control I	500000000
Standup L-Set Point Defense Battery Control II	500000000
Standup L-Set Reactor Efficiency I	500000000
Standup L-Set Reactor Efficiency II	500000000
Standup L-Set Reprocessing Monitor I	500000000
Standup L-Set Reprocessing Monitor II	500000000
Standup L-Set Structure Manufacturing Efficiency I	500000000
Standup L-Set Structure Manufacturing Efficiency II	500000000
Standup L-Set Target Acquisition Array I	500000000
Standup L-Set Target Acquisition Array II	500000000
Standup L-Set TE Research Optimization I	500000000
Standup L-Set TE Research Optimization II	500000000
Standup L-Set Thukker Advanced Component Manufacturing Efficiency	500000000
Standup L-Set Thukker Basic Capital Component Manufacturing Efficiency	500000000
Standup Ladar ECM Script	1300000
Standup Layered Armor Plating I	200000000
Standup Layered Armor Plating II	60000000
Standup Light Guided Bomb	20000000
Standup Light Missile	8000000
Standup Locust I	200000000
Standup Locust II	200000000
Standup M-Set Advanced Component Manufacturing Material Efficiency I	100000000
Standup M-Set Advanced Component Manufacturing Material Efficiency II	100000000
Standup M-Set Advanced Component Manufacturing Time Efficiency I	100000000
Standup M-Set Advanced Component Manufacturing Time Efficiency II	100000000
Standup M-Set Advanced Large Ship Manufacturing Material Efficiency I	100000000
Standup M-Set Advanced Large Ship Manufacturing Material Efficiency II	100000000
Standup M-Set Advanced Large Ship Manufacturing Time Efficiency I	100000000
Standup M-Set Advanced Large Ship Manufacturing Time Efficiency II	100000000
Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency I	100000000
Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency II	100000000
Standup M-Set Advanced Medium Ship Manufacturing Time Efficiency I	100000000
Standup M-Set Advanced Medium Ship Manufacturing Time Efficiency II	100000000
Standup M-Set Advanced Small Ship Manufacturing Material Efficiency I	100000000
Standup M-Set Advanced Small Ship Manufacturing Material Efficiency II	100000000
Standup M-Set Advanced Small Ship Manufacturing Time Efficiency I	100000000
Standup M-Set Advanced Small Ship Manufacturing Time Efficiency II	100000000
Standup M-Set Ammunition Manufacturing Material Efficiency I	100000000
Standup M-Set Ammunition Manufacturing Material Efficiency II	100000000
Standup M-Set Ammunition Manufacturing Time Efficiency I	100000000
Standup M-Set Ammunition Manufacturing Time Efficiency II	100000000
Standup M-Set Asteroid Ore Grading Processor I	100000000
Standup M-Set Asteroid Ore Grading Processor II	100000000
Standup M-Set Basic Capital Component Manufacturing Material Efficiency I	100000000
Standup M-Set Basic Capital Component Manufacturing Material Efficiency II	100000000
Standup M-Set Basic Capital Component Manufacturing Time Efficiency I	100000000
Standup M-Set Basic Capital Component Manufacturing Time Efficiency II	100000000
Standup M-Set Basic Large Ship Manufacturing Material Efficiency I	100000000
Standup M-Set Basic Large Ship Manufacturing Material Efficiency II	100000000
Standup M-Set Basic Large Ship Manufacturing Time Efficiency I	100000000
Standup M-Set Basic Large Ship Manufacturing Time Efficiency II	100000000
Standup M-Set Basic Medium Ship Manufacturing Material Efficiency I	100000000
Standup M-Set Basic Medium Ship Manufacturing Material Efficiency II	100000000
Standup M-Set Basic Medium Ship Manufacturing Time Efficiency I	100000000
Standup M-Set Basic Medium Ship Manufacturing Time Efficiency II	100000000
Standup M-Set Basic Small Ship Manufacturing Material Efficiency I	100000000
Standup M-Set Basic Small Ship Manufacturing Material Efficiency II	100000000
Standup M-Set Basic Small Ship Manufacturing Time Efficiency I	100000000
Standup M-Set Basic Small Ship Manufacturing Time Efficiency II	100000000
Standup M-Set Biochemical Reactor Material Efficiency I	100000000
Standup M-Set Biochemical Reactor Material Efficiency II	100000000
Standup M-Set Biochemical Reactor Time Efficiency I	100000000
Standup M-Set Biochemical Reactor Time Efficiency II	100000000
Standup M-Set Blueprint Copy Accelerator I	100000000
Standup M-Set Blueprint Copy Accelerator II	100000000
Standup M-Set Blueprint Copy Cost Optimization I	100000000
Standup M-Set Blueprint Copy Cost Optimization II	100000000
Standup M-Set Composite Reactor Material Efficiency I	100000000
Standup M-Set Composite Reactor Material Efficiency II	100000000
Standup M-Set Composite Reactor Time Efficiency I	100000000
Standup M-Set Composite Reactor Time Efficiency II	100000000
Standup M-Set Drone and Fighter Manufacturing Material Efficiency I	100000000
Standup M-Set Drone and Fighter Manufacturing Material Efficiency II	100000000
Standup M-Set Drone and Fighter Manufacturing Time Efficiency I	100000000
Standup M-Set Drone and Fighter Manufacturing Time Efficiency II	100000000
Standup M-Set Electronic Warfare Economy I	100000000
Standup M-Set Electronic Warfare Economy II	100000000
Standup M-Set Electronic Warfare Projection I	100000000
Standup M-Set Electronic Warfare Projection II	100000000
Standup M-Set Energy Neutralizer Economy I	100000000
Standup M-Set Energy Neutralizer Economy II	100000000
Standup M-Set Energy Neutralizer Projection I	100000000
Standup M-Set Energy Neutralizer Projection II	100000000
Standup M-Set Enhanced Targeting System I	100000000
Standup M-Set Enhanced Targeting System II	100000000
